id,date,user,pc,activity
{V4I1-Z1VE85YD-3868VXNC},01/15/2010 09:46:41,DTAA/SLC0778,PC-3199,Connect
{X9K6-S2FL44BX-3379PUKW},01/15/2010 09:59:16,DTAA/RVS0852,PC-2420,Connect
{B8P4-X9LL57WU-0515UITH},01/15/2010 10:00:08,DTAA/KSB0673,PC-0847,Connect
{N3L0-R9EN69AK-4191LAWI},01/15/2010 10:03:41,DTAA/EMR0242,PC-1306,Connect
{R4V0-H6NK72YD-1640LJYI},01/15/2010 10:06:56,DTAA/YCB0005,PC-3392,Disconnect
{S5D6-R0TQ60DM-8409TAQY},01/15/2010 10:10:24,DTAA/VNM0127,PC-3456,Connect
{V2O0-V5KL40DK-0952VIGW},01/15/2010 10:15:24,DTAA/PXB0069,PC-1972,Connect
{F6I1-V4UH47UP-0317YTIE},01/15/2010 10:16:48,DTAA/HSD0519,PC-2047,Connect
{C6A9-V5RY32DX-3923JELN},01/15/2010 10:20:51,DTAA/VCG0663,PC-2219,Connect
{S8H3-A7WA82HT-3044XQND},01/15/2010 10:22:16,DTAA/CHA0174,PC-2751,Connect
{P1I9-L3YD13SV-2406EIHR},01/15/2010 10:29:34,DTAA/BGF0236,PC-1848,Disconnect
{X0M9-F2RW88HN-7476UIJF},01/15/2010 10:35:32,DTAA/MQL0135,PC-4656,Connect
{S4V5-R0LX41PU-7562PMQY},01/15/2010 10:37:08,DTAA/SCW0707,PC-1217,Disconnect
{Q6I4-R4VT35DD-0046XTBM},01/15/2010 10:37:38,DTAA/SEF0446,PC-2477,Disconnect
{X1X5-L8IT31CQ-7391FAJW},01/15/2010 10:39:25,DTAA/MJM0469,PC-1592,Disconnect
{C9F8-H9BZ00PD-9562RFJM},01/15/2010 10:47:30,DTAA/ACH0803,PC-4334,Disconnect
{A8C3-D5GV44LU-7771AZUN},01/15/2010 10:48:15,DTAA/RVS0852,PC-2420,Disconnect
{A2M2-V2DP13KK-7524FPVU},01/15/2010 10:54:11,DTAA/GKJ0573,PC-3174,Disconnect
{Q5Y6-C9BI22KH-4824AFUO},01/15/2010 10:59:04,DTAA/DFW0798,PC-3141,Connect
{J9G3-P6SP43KR-1882RKHJ},01/15/2010 11:03:59,DTAA/LPG0099,PC-2359,Connect
{G3S0-K1HB28BX-9072VPPW},01/15/2010 11:05:57,DTAA/SPK0818,PC-1938,Connect
{L8M2-Q3GR80RG-3478MEJJ},01/15/2010 11:08:35,DTAA/MIC0914,PC-3326,Connect
{U0U9-F2PH93HF-2849VDDS},01/15/2010 11:09:11,DTAA/EMR0242,PC-1306,Disconnect
{K9P4-C2UM32OQ-0172ZPUD},01/15/2010 11:11:44,DTAA/ODW0839,PC-1940,Connect
{N9U8-Y2FX56ML-0931ANGY},01/15/2010 11:18:39,DTAA/ASV0049,PC-2492,Connect
{Z8F2-B1DV48IL-8368LXGW},01/15/2010 11:22:04,DTAA/NSC0842,PC-4132,Connect
{N3S2-C3DR88NR-6146YSGI},01/15/2010 11:27:52,DTAA/LBB0095,PC-2780,Disconnect
{O2Z5-D3XK54LO-2939QILT},01/15/2010 11:31:12,DTAA/MIC0914,PC-3326,Disconnect
{Z3S5-B9GZ95OO-7476ZCRG},01/15/2010 11:32:44,DTAA/MQL0135,PC-4656,Disconnect
{B0I5-A8GK29JP-9769KQBQ},01/15/2010 11:36:45,DTAA/MMF0289,PC-1734,Disconnect
{T7G3-Y0VK66YE-9785HBZC},01/15/2010 11:36:48,DTAA/SKW0871,PC-1529,Disconnect
{G4Z8-B0IS93QC-6871ZBXS},01/15/2010 11:38:14,DTAA/CHA0174,PC-2751,Disconnect
{E5B2-W0IU24QK-1527BSRM},01/15/2010 11:44:20,DTAA/PXB0069,PC-1972,Disconnect
{V9R3-Z5ZA79FA-4312WHDC},01/15/2010 11:59:13,DTAA/CPP0761,PC-2665,Connect
{L8D8-Z5KV70OK-7231GBPI},01/15/2010 11:59:33,DTAA/TNB0740,PC-2015,Connect
{R0M4-W8KX34SF-7255RNQH},01/15/2010 12:00:46,DTAA/ARM0416,PC-1249,Connect
{Y5H2-A9FL34YT-2963PNCR},01/15/2010 12:06:20,DTAA/WCN0570,PC-3651,Connect
{P3L1-F5XD56FV-2539RHGN},01/15/2010 12:10:46,DTAA/KSB0673,PC-0847,Disconnect
{B7G8-M0MO47YD-7955PIPR},01/15/2010 12:21:33,DTAA/WDW0485,PC-3096,Connect
{X0F1-X1LN46LC-0531KANH},01/15/2010 12:27:06,DTAA/SJA0691,PC-3231,Connect
{Y1N4-G4LT39SG-3297EVJZ},01/15/2010 12:30:25,DTAA/RME0699,PC-2049,Connect
{T7K7-U7JX12GL-6777EOBH},01/15/2010 12:30:26,DTAA/CAC0854,PC-0303,Connect
{Y5Z1-B9KA03FQ-9255AZDJ},01/15/2010 12:32:05,DTAA/HNF0812,PC-4760,Connect
{R5E7-D5XV78CR-2016XPEE},01/15/2010 12:35:17,DTAA/RCW0436,PC-3171,Connect
{V0K3-K7DY21ZM-4186PCNB},01/15/2010 12:39:06,DTAA/YQW0689,PC-1761,Connect
{P2I0-W7FD65VP-3186WEEN},01/15/2010 12:41:03,DTAA/ASV0049,PC-2492,Disconnect
{N5W9-R7DU17VS-3351YOTK},01/15/2010 12:48:56,DTAA/JMS0793,PC-3179,Connect
{C0W7-S8CV77UC-4871ABON},01/15/2010 12:50:33,DTAA/MVW0630,PC-2005,Connect
{Z5V7-F8LG71IN-8112VJAM},01/15/2010 12:56:08,DTAA/ABB0272,PC-0726,Connect
{O2E0-E2LX09ME-0940MUKH},01/15/2010 12:58:15,DTAA/JHM0408,PC-2344,Connect
{H5Z7-I5HM60DL-6847UGGK},01/15/2010 13:01:27,DTAA/EBP0037,PC-2088,Connect
{Y0M8-H4GG58RR-5769VHFB},01/15/2010 13:06:04,DTAA/ERP0254,PC-3959,Disconnect
{N8T6-B1CA85GR-6061ZJJR},01/15/2010 13:10:18,DTAA/JLC0744,PC-4788,Connect
{A0E5-E8DG57SP-8420LINX},01/15/2010 13:12:23,DTAA/SJA0691,PC-3231,Disconnect
{P7D0-J9PK36MY-8862DZKS},01/15/2010 13:16:54,DTAA/ABB0272,PC-0726,Disconnect
{S8G9-W4DV57GD-4616WOPJ},01/15/2010 13:19:43,DTAA/AFH0331,PC-0850,Connect
{I6L7-C3QV18PP-4438ZITS},01/15/2010 13:21:03,DTAA/RME0699,PC-2049,Disconnect
{J4K1-W0RX01XL-7125NHQK},01/15/2010 13:27:25,DTAA/CAW0976,PC-4600,Connect
{I7H9-R0PM60WB-9350ZHFR},01/15/2010 13:30:01,DTAA/NNB0443,PC-4625,Connect
{T9A5-H8MP16MP-3481KGDI},01/15/2010 13:30:10,DTAA/OJH0425,PC-1730,Disconnect
{X8I6-Z7RH09LM-9990FJAS},01/15/2010 13:31:57,DTAA/NSP0910,PC-4479,Disconnect
{S4T1-B6TR79ES-9272UVCO},01/15/2010 13:35:08,DTAA/MIK0034,PC-0845,Connect
{F6C9-W2PA14TB-6482VTDU},01/15/2010 13:38:59,DTAA/TLB0017,PC-0053,Connect
{R7D9-G2IA00SV-6475LFWL},01/15/2010 13:49:10,DTAA/TLB0017,PC-0053,Disconnect
{Y0K6-D6KV09KR-9075SHYT},01/15/2010 13:53:02,DTAA/MZW0111,PC-0698,Connect
{E5S1-T3YL76NQ-0122FNVS},01/15/2010 13:53:15,DTAA/VMA0051,PC-1950,Connect
{Y2T5-T5HS29KG-8647NNDT},01/15/2010 13:53:16,DTAA/MAG0290,PC-4646,Connect
{Y2F7-D4RQ62WE-8229ISCK},01/15/2010 13:54:32,DTAA/MVW0630,PC-2005,Disconnect
{F5D4-M0CW13EK-0550PCVE},01/15/2010 13:55:31,DTAA/PIP0746,PC-0416,Connect
{J3Q6-B7GY04JJ-2549ZALL},01/15/2010 13:58:08,DTAA/SAH0192,PC-4079,Connect
{J0F9-H3WZ78MR-9916JUXU},01/15/2010 13:58:33,DTAA/MIK0034,PC-0845,Disconnect
{G2S8-Z4BM52HF-6466DTYD},01/15/2010 14:01:21,DTAA/FKR0550,PC-2469,Connect
{J5Q6-O3JQ68ST-8616VWYC},01/15/2010 14:03:44,DTAA/MAG0290,PC-4646,Disconnect
{G6A7-Q7JX81OR-2923SXTU},01/15/2010 14:05:01,DTAA/EBP0037,PC-2088,Disconnect
{D5S5-V7XS79RS-6849HUIX},01/15/2010 14:06:17,DTAA/DFW0798,PC-3141,Disconnect
{M8M3-E9TL59KS-2897LWPC},01/15/2010 14:11:31,DTAA/IKH0904,PC-3664,Connect
{L8O1-T6QS32ER-0664INKZ},01/15/2010 14:12:10,DTAA/JHM0408,PC-2344,Disconnect
{X9E2-O5UT99OI-6933YTDB},01/15/2010 14:18:16,DTAA/CAW0976,PC-4600,Disconnect
{V1Z7-E7CW93SU-6030YYBT},01/15/2010 14:20:09,DTAA/CPP0761,PC-2665,Disconnect
{Y6E3-B4ZG57ZZ-8501DPHX},01/15/2010 14:21:37,DTAA/AMA0191,PC-4736,Connect
{H0O9-D5LM03RV-9230QNDC},01/15/2010 14:24:09,DTAA/AZC0030,PC-4724,Connect
{F5J5-B0OV63MG-2596MCXI},01/15/2010 14:25:16,DTAA/SHR0025,PC-0288,Connect
{S7A2-Q1NT03MS-2812HZAV},01/15/2010 14:27:22,DTAA/ARM0416,PC-1249,Disconnect
{C1P0-G7LL87GG-2326UVGN},01/15/2010 14:29:08,DTAA/MZW0111,PC-0698,Disconnect
{P6A6-X3VA65NP-7291HMZX},01/15/2010 14:33:15,DTAA/NNB0443,PC-4625,Disconnect
{D3E1-H0KQ75GH-7170DOUG},01/15/2010 14:41:08,DTAA/AFH0331,PC-0850,Disconnect
{H9I4-K8OD10HD-4213RWXS},01/15/2010 14:41:23,DTAA/SPK0818,PC-1938,Disconnect
{L5D8-B5PS11QK-9181JOHJ},01/15/2010 14:45:05,DTAA/CCB0496,PC-0214,Connect
{Q9A3-L2AG40YK-3759BXRY},01/15/2010 14:48:45,DTAA/JMS0793,PC-3179,Disconnect
{I2Z9-R1QY47QR-1912KXSV},01/15/2010 14:49:03,DTAA/SJH0588,PC-2512,Connect
{K8B9-F3TH39JE-7624OOQQ},01/15/2010 14:51:16,DTAA/AZC0030,PC-4724,Disconnect
{V0N5-G1GU18ZY-7393FSGM},01/15/2010 14:53:41,DTAA/HNF0812,PC-4760,Disconnect
{I1G6-V9IB61QZ-7187NEKC},01/15/2010 14:55:20,DTAA/JAM0392,PC-0209,Connect
{I3I3-G0FW63HW-6886MLPL},01/15/2010 14:59:05,DTAA/SLC0778,PC-3199,Disconnect
{L7U5-P9SF28HR-7265NRPN},01/15/2010 15:00:27,DTAA/OYR0801,PC-0088,Connect
{S0D3-X9AP50DW-6510IABG},01/15/2010 15:01:54,DTAA/LRH0747,PC-2216,Connect
{F7O8-J4TX61QB-6083MJMU},01/15/2010 15:02:00,DTAA/RCW0436,PC-3171,Disconnect
{J5U6-R0LK58OE-9993GIMB},01/15/2010 15:04:47,DTAA/FKR0550,PC-2469,Disconnect
{M4F0-B8IA51FE-7682HUYX},01/15/2010 15:07:29,DTAA/NDS0490,PC-2549,Connect
{O1Z8-O8IK22YH-5712AWHY},01/15/2010 15:11:30,DTAA/VMA0051,PC-1950,Disconnect
{S3S6-H2MU84RQ-2292GASB},01/15/2010 15:12:43,DTAA/AJC0266,PC-4661,Connect
{F7T5-Q0CQ82ZM-2534FPMJ},01/15/2010 15:13:23,DTAA/HSR0472,PC-3512,Connect
{F4E9-S3ME26LI-1945XALW},01/15/2010 15:15:58,DTAA/LRH0747,PC-2216,Disconnect
{K9N3-D2SW24HS-3973NEGW},01/15/2010 15:16:40,DTAA/CCB0496,PC-0214,Disconnect
{E9K2-X6BI42GF-2735RSTS},01/15/2010 15:18:21,DTAA/JAM0392,PC-0209,Disconnect
{D3T9-B4SN60WX-0950SAGS},01/15/2010 15:21:37,DTAA/HTC0607,PC-1033,Disconnect
{E2C2-Y1YU09YM-7706CSPL},01/15/2010 15:23:35,DTAA/WDW0485,PC-3096,Disconnect
{O4B3-G9EZ01ND-2937WTXE},01/15/2010 15:23:42,DTAA/DBB0235,PC-0309,Connect
{M4E0-H8AH67UY-3688ISPW},01/15/2010 15:33:01,DTAA/DIS0382,PC-2501,Connect
{B5H3-U7US47EP-6909BZXR},01/15/2010 15:35:22,DTAA/AQG0678,PC-1127,Connect
{L9P7-U2MH80AW-6342OTTZ},01/15/2010 15:38:16,DTAA/VCG0663,PC-2219,Disconnect
{X9M3-X7AR34OH-5300DFTJ},01/15/2010 15:40:58,DTAA/DBB0235,PC-0309,Disconnect
{I7V1-L9WW70MM-4136JAER},01/15/2010 15:41:59,DTAA/JNF0543,PC-1389,Connect
{J1Q4-E4IM16VV-6678VYJX},01/15/2010 15:48:39,DTAA/BJC0569,PC-2588,Connect
{Z5G4-Q3MJ14US-0747BXTZ},01/15/2010 15:50:14,DTAA/SAH0192,PC-4079,Disconnect
{K9L7-P4RT80JF-3498UNBZ},01/15/2010 15:51:17,DTAA/JBS0483,PC-4011,Disconnect
{P5K8-W3CX18EB-1881GOXO},01/15/2010 15:51:23,DTAA/AQG0678,PC-1127,Disconnect
{M0F0-P5UP18PC-4988DMPU},01/15/2010 15:53:38,DTAA/TAO0639,PC-2198,Connect
{I5L7-E3ZX54RD-1122RVFE},01/15/2010 15:55:06,DTAA/JNF0543,PC-1389,Disconnect
{D4U1-S5WI11VC-7350IZPF},01/15/2010 15:55:13,DTAA/AJC0266,PC-4661,Disconnect
{H8E2-V4RA91YU-1938AAPD},01/15/2010 15:56:56,DTAA/ODW0839,PC-1940,Disconnect
{J8T1-W3XZ61XY-9902PXBY},01/15/2010 16:00:30,DTAA/BJC0569,PC-2588,Disconnect
{D7V5-G6HQ57SZ-3342HRAX},01/15/2010 16:03:26,DTAA/IKH0904,PC-3664,Disconnect
{V6Q1-C3XS33XP-9990PCOZ},01/15/2010 16:06:47,DTAA/NDS0490,PC-2549,Disconnect
{D1S4-A2DV12VX-4155QIQN},01/15/2010 16:13:08,DTAA/SHR0025,PC-0288,Disconnect
{I7L5-K4UI56LQ-3545NWIQ},01/15/2010 16:16:41,DTAA/SJH0588,PC-2512,Disconnect
{K0T9-T3MP80ZL-7668PEUP},01/15/2010 16:19:49,DTAA/AJA0220,PC-3872,Disconnect
{W3B5-I4NC87PD-3785YMUY},01/15/2010 16:23:20,DTAA/JLM0053,PC-1334,Connect
{V5J2-X1VW02LW-4269SBJC},01/15/2010 16:36:35,DTAA/HSR0472,PC-3512,Disconnect
{E5B9-I7ZQ00ET-9128ZNUM},01/15/2010 16:40:46,DTAA/YQW0689,PC-1761,Disconnect
{P6Y6-J6SB91AK-8835XGYO},01/15/2010 16:43:32,DTAA/MCM0346,PC-2974,Connect
{S1B4-I7LT44DL-6953AYWQ},01/15/2010 16:45:55,DTAA/TNB0740,PC-2015,Disconnect
{L1Y7-E2VJ32CV-9498BZXG},01/15/2010 16:46:40,DTAA/KKW0676,PC-4445,Connect
{C6N8-A8PZ16KD-1731MDMK},01/15/2010 16:49:18,DTAA/CJW0317,PC-1900,Connect
{E3J2-N1UX25US-2356ACLO},01/15/2010 16:50:37,DTAA/HSD0519,PC-2047,Disconnect
{A5P6-R5GR04TY-7052PINE},01/15/2010 16:58:31,DTAA/JLM0053,PC-1334,Disconnect
{M4Q3-A3AI74DV-2526AKMC},01/15/2010 17:09:16,DTAA/WJG0153,PC-3249,Connect
{N6H9-Y2AO29LA-7353YFSZ},01/15/2010 17:13:07,DTAA/GVH0277,PC-3870,Connect
{G4Z5-J2DL90GY-4687LKRE},01/15/2010 17:20:38,DTAA/CAC0854,PC-0303,Disconnect
{C3X1-F6LC08WP-4377KVSE},01/15/2010 17:26:36,DTAA/AMA0191,PC-4736,Disconnect
{H1P9-Y7PC26TX-8949DOPG},01/15/2010 17:31:50,DTAA/MCM0346,PC-2974,Disconnect
{H0A2-P0EJ87QV-1294BMOH},01/15/2010 17:32:20,DTAA/WCN0570,PC-3651,Disconnect
{X7R2-H1EN48XX-3711IRBL},01/15/2010 17:38:53,DTAA/JLC0744,PC-4788,Disconnect
{J5L9-Z3SZ15VC-1397QFGQ},01/15/2010 17:40:21,DTAA/GVH0277,PC-3870,Disconnect
{K9I1-D5KP06TC-8316NGWX},01/15/2010 17:42:04,DTAA/FDP0500,PC-4873,Disconnect
{L9D5-C6YK71KA-9472YKSD},01/15/2010 17:50:27,DTAA/OYR0801,PC-0088,Disconnect
{Q6Z5-C6EJ91ZD-8680SNXI},01/15/2010 17:52:37,DTAA/CJW0317,PC-1900,Disconnect
{J6C6-Z5GU85PR-4907UJBF},01/15/2010 17:54:12,DTAA/HBL0517,PC-1343,Disconnect
{G2X7-L3JB98IM-2196UUSQ},01/15/2010 17:55:03,DTAA/DDK0417,PC-0980,Connect
{X4P8-N3LP58NY-6310ZBYY},01/15/2010 18:10:51,DTAA/RBC0879,PC-1261,Connect
{V3A0-F1BN88ZB-0337PKCE},01/15/2010 18:11:14,DTAA/KKW0676,PC-4445,Disconnect
{G4T2-B2CA15DD-7389LVDO},01/15/2010 18:15:01,DTAA/RBC0879,PC-1261,Disconnect
{A7Y4-D1LU93IC-3400RHNU},01/15/2010 18:18:37,DTAA/DDK0417,PC-0980,Disconnect
{V3F5-H8RH81QE-6600SJHE},01/15/2010 18:25:48,DTAA/BNW0850,PC-2260,Connect
{X8B1-O3PL74LA-7762VKGZ},01/15/2010 18:43:55,DTAA/PIP0746,PC-0416,Disconnect
{C2F5-V6LH38YF-3695JXOI},01/15/2010 18:58:58,DTAA/BNW0850,PC-2260,Disconnect
{Y1X6-V4GT09VE-8394YXTR},01/15/2010 19:30:12,DTAA/BPC0533,PC-1229,Connect
{O0R5-D2NA13MV-7281HQDI},01/15/2010 19:31:19,DTAA/BPC0533,PC-1229,Disconnect
{K3A7-Q9VL10PS-3191YANQ},01/15/2010 23:32:22,DTAA/KAD0059,PC-4031,Connect
{S6N5-Q6CF34SH-1779QMBM},01/15/2010 23:33:31,DTAA/KAD0059,PC-4031,Disconnect
{M8C4-X0FT07VQ-4513DMLI},01/16/2010 02:13:14,DTAA/HCG0731,PC-4643,Connect
{Y6E4-S5EY14VZ-1051OBYI},01/16/2010 03:18:15,DTAA/JGC0775,PC-2680,Connect
{J2O7-Z4LT36ME-4448ZLEB},01/16/2010 03:19:36,DTAA/EOS0972,PC-4981,Connect
{L0T5-H1BF43QV-1071ABQZ},01/16/2010 03:40:11,DTAA/JGC0775,PC-2680,Disconnect
{B2I0-J9SO44MK-5291XYBO},01/16/2010 03:55:30,DTAA/HCG0731,PC-4643,Disconnect
{Q3D5-R6WI06FP-6188CRHC},01/16/2010 04:23:38,DTAA/EOS0972,PC-4981,Disconnect
{I1Y3-P1HG51QA-4806SWKE},01/16/2010 05:46:00,DTAA/AIB0797,PC-4147,Connect
{K8O8-V0IY94WA-0316ZSXS},01/16/2010 05:52:11,DTAA/TPC0102,PC-1945,Connect
{I4F8-R9IU63XU-0794ZPCP},01/16/2010 05:53:07,DTAA/TPC0102,PC-1945,Disconnect
{G1G9-T2LQ00MU-4179RPIZ},01/16/2010 06:06:42,DTAA/AIB0797,PC-4147,Disconnect
{A0R7-L5OY00DB-4787XDRU},01/18/2010 07:49:19,DTAA/ATJ0284,PC-4337,Connect
{T4H1-H8PQ08EN-4695JWKR},01/18/2010 08:20:39,DTAA/RVS0852,PC-2420,Connect
{G1Z2-M1EG07KH-8035GFLQ},01/18/2010 08:20:43,DTAA/HBL0517,PC-1343,Connect
{T8F9-Z2QX86NY-4297GLKD},01/18/2010 08:22:45,DTAA/MMF0289,PC-1734,Connect
{S2Q9-X9FD70VF-8488EPVG},01/18/2010 08:25:14,DTAA/MZW0111,PC-0698,Connect
{E3Y5-C4HK24VZ-4730GMAH},01/18/2010 08:25:20,DTAA/LPG0099,PC-2359,Connect
{G5C3-E1XN08BH-5119AITU},01/18/2010 08:45:07,DTAA/WMJ0364,PC-4532,Connect
{K4O3-M5VS56LM-0904BDDD},01/18/2010 08:46:49,DTAA/BGF0236,PC-1848,Connect
{U4J0-C4ZL97AV-6548WRFZ},01/18/2010 08:53:06,DTAA/IWM0482,PC-0146,Connect
{R9V3-X4PU13PL-3116HESG},01/18/2010 08:53:54,DTAA/JAM0392,PC-0209,Connect
{J4R4-L3LC22DJ-4507EBRG},01/18/2010 09:00:15,DTAA/TLB0017,PC-0053,Connect
{N4Q2-I4IM17GU-9648BMVN},01/18/2010 09:08:20,DTAA/YCB0005,PC-3392,Connect
{C5U6-I3WT01YZ-1515BFFW},01/18/2010 09:11:43,DTAA/ESB0080,PC-2529,Connect
{N5B4-U3FW46MD-4906LTXM},01/18/2010 09:20:49,DTAA/MZW0111,PC-0698,Disconnect
{J5Y5-N3MB44GK-6264CWMU},01/18/2010 09:23:49,DTAA/VKB0605,PC-2644,Connect
{T0K1-O2AZ42VI-0994KJSA},01/18/2010 09:30:13,DTAA/HNF0812,PC-4760,Connect
{H3U5-T1OX17WP-0660KAWN},01/18/2010 09:30:49,DTAA/AZC0030,PC-4724,Connect
{F9J9-O0OU54WU-3183PRAS},01/18/2010 09:36:02,DTAA/FKR0550,PC-2469,Connect
{S2Y5-N7TN36QF-6670DTBI},01/18/2010 09:41:20,DTAA/PSP0555,PC-0017,Connect
{Q9W2-O7VZ39NJ-7431OGFF},01/18/2010 09:42:36,DTAA/RBC0879,PC-1261,Connect
{Q9L6-C3GA95ZU-0423ZRCB},01/18/2010 09:50:43,DTAA/AJC0266,PC-4661,Connect
{P3I7-K7QS66OH-3399CMDC},01/18/2010 09:51:22,DTAA/BPC0533,PC-1229,Connect
{W1O5-U2HD26ED-5215HLFO},01/18/2010 09:54:44,DTAA/GRS0372,PC-2242,Connect
{T2E2-Z0ZZ69OZ-8790RGUG},01/18/2010 09:58:41,DTAA/ESB0080,PC-2529,Disconnect
{G7H3-U3XZ66UX-9484PZNM},01/18/2010 10:10:49,DTAA/STF0145,PC-0191,Connect
{Q0Q1-E7AQ66MP-3155TDQP},01/18/2010 10:11:42,DTAA/ARK0026,PC-2707,Connect
{R6K5-G5YQ28VV-4277MDFT},01/18/2010 10:18:11,DTAA/HNF0812,PC-4760,Disconnect
{D8X6-N6KG29TY-4408FNIF},01/18/2010 10:21:06,DTAA/CTH0856,PC-4677,Connect
{V6D9-E3SB32UA-8606MXLM},01/18/2010 10:47:41,DTAA/CDZ0056,PC-4052,Connect
{Z0M2-D5AE08UC-3064HXGW},01/18/2010 10:52:18,DTAA/MIK0034,PC-0845,Connect
{G9L4-O5QH57LD-9515KITO},01/18/2010 10:54:36,DTAA/AQG0678,PC-1127,Connect
{O9J7-F9EP84BR-1414IGSU},01/18/2010 10:54:39,DTAA/JMS0793,PC-3179,Connect
{I3H1-N5KL95KX-6104DQJJ},01/18/2010 10:55:53,DTAA/CCB0496,PC-0214,Connect
{G8E8-R0TL93YH-7540VPFI},01/18/2010 10:57:01,DTAA/MQL0135,PC-4656,Connect
{Q9G1-U7SR58HS-6902DYVB},01/18/2010 10:59:56,DTAA/WJG0153,PC-3249,Connect
{P0V9-M9DF64DL-5016DNON},01/18/2010 11:02:49,DTAA/GNH0394,PC-2161,Connect
{R2W4-A0UI70SQ-5833AKEU},01/18/2010 11:08:57,DTAA/DIS0382,PC-2501,Connect
{S3E1-K3VQ38HL-0728ERIE},01/18/2010 11:09:00,DTAA/ARK0026,PC-2707,Disconnect
{E7H4-W4KI58RT-2443LFIO},01/18/2010 11:11:20,DTAA/AJC0266,PC-4661,Disconnect
{S4K1-I4YZ27ZM-8716XKOI},01/18/2010 11:17:45,DTAA/DDK0417,PC-0980,Connect
{P4P7-K1EI31OZ-0041IURN},01/18/2010 11:17:48,DTAA/ARM0416,PC-1249,Connect
{L1X5-U7JH32PP-2302MQAC},01/18/2010 11:18:05,DTAA/FKR0550,PC-2469,Disconnect
{S8C1-D3NP82DV-8531UJOP},01/18/2010 11:20:48,DTAA/SHR0025,PC-0288,Connect
{V9N0-B8XP51UH-8518RHPK},01/18/2010 11:24:35,DTAA/CAW0976,PC-4600,Connect
{C7Y7-J3CP25NZ-7283HGMP},01/18/2010 11:25:00,DTAA/JLC0744,PC-4788,Connect
{A8U3-I9DQ01ME-7683HFED},01/18/2010 11:38:09,DTAA/HTC0607,PC-1033,Connect
{H5I0-K1FY86XF-9517MEDC},01/18/2010 11:41:56,DTAA/CYK0330,PC-4246,Connect
{F9K1-O8FS74DL-4005GCVB},01/18/2010 11:42:52,DTAA/PIP0746,PC-0416,Connect
{S1X4-L9XP52DZ-9730LIZD},01/18/2010 11:44:22,DTAA/JSW0180,PC-2587,Connect
{H5S1-U7QB63WG-8119ZJDB},01/18/2010 11:45:06,DTAA/OYR0801,PC-0088,Connect
{P0M9-H8ZY80KX-1176NPRX},01/18/2010 11:50:21,DTAA/VKB0605,PC-2644,Disconnect
{H9A3-H2ZI22WQ-0343ENTF},01/18/2010 11:50:21,DTAA/AFN0918,PC-3425,Connect
{D9Q2-J5WV34JV-4630QLAU},01/18/2010 11:50:32,DTAA/DFW0798,PC-3141,Connect
{O6K7-R5JZ99LM-2640FXDU},01/18/2010 11:51:39,DTAA/RES0962,PC-3736,Connect
{M2A8-E6TM63BF-6187FXMH},01/18/2010 11:52:52,DTAA/DBB0235,PC-0309,Connect
{Q2B7-D0TP09BN-3855IFRR},01/18/2010 11:53:51,DTAA/VCG0663,PC-2219,Connect
{Y2G7-Q8RJ98IB-7466CQOK},01/18/2010 11:57:48,DTAA/DFW0798,PC-3141,Disconnect
{W7Y1-N5CP30NY-1838EEKU},01/18/2010 11:58:34,DTAA/GRS0372,PC-2242,Disconnect
{N5V1-T8LQ19PL-7302JGCH},01/18/2010 11:59:56,DTAA/ATJ0284,PC-4337,Disconnect
{A5O1-V0SI07VM-3111HRKT},01/18/2010 12:01:33,DTAA/ARM0416,PC-1249,Disconnect
{S7H6-F4IY52SJ-4240EVLU},01/18/2010 12:02:09,DTAA/KKW0676,PC-4445,Connect
{P7U2-S4OT45UK-7230HFII},01/18/2010 12:02:42,DTAA/VCG0663,PC-2219,Disconnect
{B8K0-G3GB47ZD-2211TPJI},01/18/2010 12:08:58,DTAA/AMA0191,PC-4736,Connect
{Z3H7-N7ON50VM-3285EJVZ},01/18/2010 12:09:47,DTAA/STF0145,PC-0191,Disconnect
{T6Y7-B4NO93RA-3855MSME},01/18/2010 12:17:26,DTAA/LPG0099,PC-2359,Disconnect
{E9X3-B5PA73PN-3755OHAJ},01/18/2010 12:22:01,DTAA/MMF0289,PC-1734,Disconnect
{Q9O6-S5UZ77DZ-2387PGTD},01/18/2010 12:22:54,DTAA/JNF0543,PC-1389,Connect
{O5D9-Q9OH20NW-5123IPTO},01/18/2010 12:26:40,DTAA/CAC0854,PC-0303,Connect
{H5A5-V1CH25EU-0771QEVB},01/18/2010 12:29:23,DTAA/JLM0053,PC-1334,Connect
{N9K0-S6BP96WK-6612ZTGC},01/18/2010 12:29:38,DTAA/JNF0543,PC-1389,Disconnect
{A2A3-Z2SP99MB-3411EIVW},01/18/2010 12:32:37,DTAA/CTH0856,PC-4677,Disconnect
{M0J9-B0AQ85PL-3927XFKO},01/18/2010 12:37:38,DTAA/AFH0331,PC-0850,Connect
{Z4I2-V3BE86DI-1781ALJW},01/18/2010 12:41:53,DTAA/JLL0301,PC-0807,Connect
{B3G6-U1OJ81IU-1999FRNZ},01/18/2010 12:42:22,DTAA/DDK0417,PC-0980,Disconnect
{I2J4-S5OU83FF-4009DESQ},01/18/2010 12:53:09,DTAA/BJC0569,PC-2588,Connect
{K1H2-Q8PC17WR-5121DOUT},01/18/2010 12:58:56,DTAA/MMH0612,PC-2886,Connect
{H0H6-T6JH48CQ-3587PFNI},01/18/2010 13:03:27,DTAA/BNW0850,PC-2260,Connect
