id,date,user,pc,activity,text,predicted_label,risk_level
{A6J8-N4GU85WL-4684TDGZ},01/13/2010 13:37:08,DTAA/TNB0740,PC-2015,Connect,"User DTAA/TNB0740 connect PC-2015 on January 13, 2010 at 01:37 PM. Session ID: {A6J8-N4GU85WL-4684TDGZ}",normal,LOW
{H0K2-T6NS87HS-4285PEJQ},01/13/2010 13:37:11,DTAA/HSR0472,PC-3512,Disconnect,"User DTAA/HSR0472 disconnect PC-3512 on January 13, 2010 at 01:37 PM. Session ID: {H0K2-T6NS87HS-4285PEJQ}",normal,MEDIUM
{U8N4-O8OI83SK-4446LRGB},01/13/2010 13:37:15,DTAA/MJM0469,PC-1592,Connect,"User DTAA/MJM0469 connect PC-1592 on January 13, 2010 at 01:37 PM. Session ID: {U8N4-O8OI83SK-4446LRGB}",normal,LOW
{D5P0-G0LS03NB-1274TKLI},01/13/2010 13:42:19,DTAA/SKH0467,PC-1582,Disconnect,"User DTAA/SKH0467 disconnect PC-1582 on January 13, 2010 at 01:42 PM. Session ID: {D5P0-G0LS03NB-1274TKLI}",normal,MEDIUM
{A5S2-X9WY84TR-1383PNHJ},01/13/2010 13:49:18,DTAA/ATJ0284,PC-4337,Disconnect,"User DTAA/ATJ0284 disconnect PC-4337 on January 13, 2010 at 01:49 PM. Session ID: {A5S2-X9WY84TR-1383PNHJ}",normal,MEDIUM
{G2G1-C2EO60WH-5347NEEQ},01/13/2010 13:51:29,DTAA/CSC0297,PC-2848,Connect,"User DTAA/CSC0297 connect PC-2848 on January 13, 2010 at 01:51 PM. Session ID: {G2G1-C2EO60WH-5347NEEQ}",normal,LOW
{V2C8-Y9VF11SC-3682VKCC},01/13/2010 13:52:18,DTAA/AFH0331,PC-0850,Connect,"User DTAA/AFH0331 connect PC-0850 on January 13, 2010 at 01:52 PM. Session ID: {V2C8-Y9VF11SC-3682VKCC}",normal,LOW
{T6A6-F5IB45RT-5678LCFH},01/13/2010 13:57:06,DTAA/SOM0478,PC-3348,Disconnect,"User DTAA/SOM0478 disconnect PC-3348 on January 13, 2010 at 01:57 PM. Session ID: {T6A6-F5IB45RT-5678LCFH}",normal,MEDIUM
{K3D3-Q4EW97PA-5944VQQP},01/13/2010 13:57:08,DTAA/ARK0026,PC-2707,Connect,"User DTAA/ARK0026 connect PC-2707 on January 13, 2010 at 01:57 PM. Session ID: {K3D3-Q4EW97PA-5944VQQP}",normal,LOW
{I1X7-W4SL03FA-0095RTFS},01/13/2010 13:58:57,DTAA/GHC0041,PC-1139,Disconnect,"User DTAA/GHC0041 disconnect PC-1139 on January 13, 2010 at 01:58 PM. Session ID: {I1X7-W4SL03FA-0095RTFS}",normal,MEDIUM
{L7D6-J4OD09YQ-4714CFZK},01/13/2010 14:04:18,DTAA/EMZ0196,PC-1479,Disconnect,"User DTAA/EMZ0196 disconnect PC-1479 on January 13, 2010 at 02:04 PM. Session ID: {L7D6-J4OD09YQ-4714CFZK}",normal,MEDIUM
{K5N9-A7WO03FJ-9155EJBA},01/13/2010 14:04:48,DTAA/RXE0207,PC-0650,Disconnect,"User DTAA/RXE0207 disconnect PC-0650 on January 13, 2010 at 02:04 PM. Session ID: {K5N9-A7WO03FJ-9155EJBA}",normal,MEDIUM
{M2B2-C1WV47XE-8220QIAQ},01/13/2010 14:05:19,DTAA/HCG0731,PC-4643,Connect,"User DTAA/HCG0731 connect PC-4643 on January 13, 2010 at 02:05 PM. Session ID: {M2B2-C1WV47XE-8220QIAQ}",normal,LOW
{V4D1-V1WI92BA-3478ROQJ},01/13/2010 14:10:07,DTAA/PIP0746,PC-0416,Connect,"User DTAA/PIP0746 connect PC-0416 on January 13, 2010 at 02:10 PM. Session ID: {V4D1-V1WI92BA-3478ROQJ}",normal,LOW
{S9X4-G0ZA55CV-3621UBTE},01/13/2010 14:11:35,DTAA/MJM0228,PC-2127,Disconnect,"User DTAA/MJM0228 disconnect PC-2127 on January 13, 2010 at 02:11 PM. Session ID: {S9X4-G0ZA55CV-3621UBTE}",normal,MEDIUM
{D7Z6-J0JZ42AT-2970SESH},01/13/2010 14:16:45,DTAA/YCV0635,PC-4928,Disconnect,"User DTAA/YCV0635 disconnect PC-4928 on January 13, 2010 at 02:16 PM. Session ID: {D7Z6-J0JZ42AT-2970SESH}",normal,MEDIUM
{I7Q1-Y1RS30BD-8275CSXC},01/13/2010 14:18:58,DTAA/DIS0382,PC-2501,Disconnect,"User DTAA/DIS0382 disconnect PC-2501 on January 13, 2010 at 02:18 PM. Session ID: {I7Q1-Y1RS30BD-8275CSXC}",normal,MEDIUM
{A8L5-C7BF08BW-4513RMUN},01/13/2010 14:20:18,DTAA/XKR0971,PC-1355,Disconnect,"User DTAA/XKR0971 disconnect PC-1355 on January 13, 2010 at 02:20 PM. Session ID: {A8L5-C7BF08BW-4513RMUN}",normal,MEDIUM
{K3Y8-D8LO58PD-9027DIPM},01/13/2010 14:27:02,DTAA/JLM0053,PC-1334,Disconnect,"User DTAA/JLM0053 disconnect PC-1334 on January 13, 2010 at 02:27 PM. Session ID: {K3Y8-D8LO58PD-9027DIPM}",normal,MEDIUM
{L6K9-V7VV17CF-5026RXGV},01/13/2010 14:33:04,DTAA/WMJ0364,PC-4532,Disconnect,"User DTAA/WMJ0364 disconnect PC-4532 on January 13, 2010 at 02:33 PM. Session ID: {L6K9-V7VV17CF-5026RXGV}",normal,MEDIUM
{G8Z4-U3JU24PZ-3069YDFD},01/13/2010 14:39:39,DTAA/HNF0812,PC-4760,Connect,"User DTAA/HNF0812 connect PC-4760 on January 13, 2010 at 02:39 PM. Session ID: {G8Z4-U3JU24PZ-3069YDFD}",normal,LOW
{B0O8-O2IO21VL-1842NQTZ},01/13/2010 14:42:45,DTAA/AMA0191,PC-4736,Disconnect,"User DTAA/AMA0191 disconnect PC-4736 on January 13, 2010 at 02:42 PM. Session ID: {B0O8-O2IO21VL-1842NQTZ}",normal,MEDIUM
{L2V4-U5HJ35MP-5795KNCY},01/13/2010 14:43:16,DTAA/DAV0579,PC-1701,Connect,"User DTAA/DAV0579 connect PC-1701 on January 13, 2010 at 02:43 PM. Session ID: {L2V4-U5HJ35MP-5795KNCY}",normal,LOW
{L8H0-V7NX70YF-4243GDRE},01/13/2010 14:46:34,DTAA/AGW0182,PC-4531,Disconnect,"User DTAA/AGW0182 disconnect PC-4531 on January 13, 2010 at 02:46 PM. Session ID: {L8H0-V7NX70YF-4243GDRE}",normal,MEDIUM
{C2V3-A0ZJ99FY-6679CJPS},01/13/2010 14:51:50,DTAA/MQL0135,PC-4656,Connect,"User DTAA/MQL0135 connect PC-4656 on January 13, 2010 at 02:51 PM. Session ID: {C2V3-A0ZJ99FY-6679CJPS}",normal,LOW
{Y2E3-A8XF59RG-3516HKNH},01/13/2010 14:58:46,DTAA/DAV0579,PC-1701,Disconnect,"User DTAA/DAV0579 disconnect PC-1701 on January 13, 2010 at 02:58 PM. Session ID: {Y2E3-A8XF59RG-3516HKNH}",normal,MEDIUM
{D2M2-P9RA92PR-8419CQVC},01/13/2010 15:01:14,DTAA/MCM0346,PC-2974,Connect,"User DTAA/MCM0346 connect PC-2974 on January 13, 2010 at 03:01 PM. Session ID: {D2M2-P9RA92PR-8419CQVC}",normal,LOW
{B7B5-Z2GQ11MJ-8149XOPH},01/13/2010 15:02:33,DTAA/EDH0146,PC-3973,Connect,"User DTAA/EDH0146 connect PC-3973 on January 13, 2010 at 03:02 PM. Session ID: {B7B5-Z2GQ11MJ-8149XOPH}",normal,LOW
{U1Q5-M5TE54RG-3948RGIO},01/13/2010 15:03:20,DTAA/CHA0174,PC-2751,Connect,"User DTAA/CHA0174 connect PC-2751 on January 13, 2010 at 03:03 PM. Session ID: {U1Q5-M5TE54RG-3948RGIO}",normal,LOW
{N2D4-O7MQ77VJ-2264UNRC},01/13/2010 15:05:06,DTAA/WOT0549,PC-0304,Disconnect,"User DTAA/WOT0549 disconnect PC-0304 on January 13, 2010 at 03:05 PM. Session ID: {N2D4-O7MQ77VJ-2264UNRC}",normal,MEDIUM
{J5H3-T2ZJ23BA-4933PVLO},01/13/2010 15:06:21,DTAA/PIP0746,PC-0416,Disconnect,"User DTAA/PIP0746 disconnect PC-0416 on January 13, 2010 at 03:06 PM. Session ID: {J5H3-T2ZJ23BA-4933PVLO}",normal,MEDIUM
{O4M1-P6JW49QW-5172AMOR},01/13/2010 15:09:32,DTAA/AFN0918,PC-3425,Connect,"User DTAA/AFN0918 connect PC-3425 on January 13, 2010 at 03:09 PM. Session ID: {O4M1-P6JW49QW-5172AMOR}",normal,LOW
{N6I6-P0ZD16MK-2095EQFG},01/13/2010 15:11:31,DTAA/NHL0521,PC-2511,Connect,"User DTAA/NHL0521 connect PC-2511 on January 13, 2010 at 03:11 PM. Session ID: {N6I6-P0ZD16MK-2095EQFG}",normal,LOW
{J8X7-H8JN90HT-3892YHGL},01/13/2010 15:20:17,DTAA/MQL0135,PC-4656,Disconnect,"User DTAA/MQL0135 disconnect PC-4656 on January 13, 2010 at 03:20 PM. Session ID: {J8X7-H8JN90HT-3892YHGL}",normal,MEDIUM
{Y4O1-C6DV89TO-2565CUEJ},01/13/2010 15:23:59,DTAA/ABB0272,PC-0726,Connect,"User DTAA/ABB0272 connect PC-0726 on January 13, 2010 at 03:23 PM. Session ID: {Y4O1-C6DV89TO-2565CUEJ}",normal,LOW
{F9I7-V9TR43PV-3605KWQR},01/13/2010 15:25:33,DTAA/MCM0346,PC-2974,Disconnect,"User DTAA/MCM0346 disconnect PC-2974 on January 13, 2010 at 03:25 PM. Session ID: {F9I7-V9TR43PV-3605KWQR}",normal,MEDIUM
{P9Y6-Z5FA41JS-4975YZSM},01/13/2010 15:28:26,DTAA/EWR0504,PC-4580,Connect,"User DTAA/EWR0504 connect PC-4580 on January 13, 2010 at 03:28 PM. Session ID: {P9Y6-Z5FA41JS-4975YZSM}",normal,LOW
{W1Q0-W4TG46CA-0695QKIZ},01/13/2010 15:28:32,DTAA/RBC0879,PC-1261,Connect,"User DTAA/RBC0879 connect PC-1261 on January 13, 2010 at 03:28 PM. Session ID: {W1Q0-W4TG46CA-0695QKIZ}",normal,LOW
{Q1M3-E2JG55JO-7356HRVD},01/13/2010 15:31:15,DTAA/RHP0688,PC-2436,Disconnect,"User DTAA/RHP0688 disconnect PC-2436 on January 13, 2010 at 03:31 PM. Session ID: {Q1M3-E2JG55JO-7356HRVD}",normal,MEDIUM
{I6C9-H1YR35EE-1794EZIT},01/13/2010 15:32:25,DTAA/CSC0297,PC-2848,Disconnect,"User DTAA/CSC0297 disconnect PC-2848 on January 13, 2010 at 03:32 PM. Session ID: {I6C9-H1YR35EE-1794EZIT}",normal,MEDIUM
{S3E6-W3QY89TE-2622ZEXZ},01/13/2010 15:32:35,DTAA/BGF0236,PC-1848,Disconnect,"User DTAA/BGF0236 disconnect PC-1848 on January 13, 2010 at 03:32 PM. Session ID: {S3E6-W3QY89TE-2622ZEXZ}",normal,MEDIUM
{A0W6-P0ZB86QF-0757WVMS},01/13/2010 15:36:59,DTAA/RME0699,PC-2049,Connect,"User DTAA/RME0699 connect PC-2049 on January 13, 2010 at 03:36 PM. Session ID: {A0W6-P0ZB86QF-0757WVMS}",normal,LOW
{Z6U0-H5LT46SS-1520HMYF},01/13/2010 15:37:34,DTAA/EWR0504,PC-4580,Disconnect,"User DTAA/EWR0504 disconnect PC-4580 on January 13, 2010 at 03:37 PM. Session ID: {Z6U0-H5LT46SS-1520HMYF}",normal,MEDIUM
{C4K6-L4LK33IX-7131ZYBR},01/13/2010 15:41:48,DTAA/GNH0394,PC-2161,Disconnect,"User DTAA/GNH0394 disconnect PC-2161 on January 13, 2010 at 03:41 PM. Session ID: {C4K6-L4LK33IX-7131ZYBR}",normal,MEDIUM
{M1X1-I3ZV19AL-6123HOCV},01/13/2010 15:44:19,DTAA/TNB0740,PC-2015,Disconnect,"User DTAA/TNB0740 disconnect PC-2015 on January 13, 2010 at 03:44 PM. Session ID: {M1X1-I3ZV19AL-6123HOCV}",normal,MEDIUM
{X8C2-A0IY32NZ-9509ZTOU},01/13/2010 15:48:38,DTAA/KKW0676,PC-4445,Connect,"User DTAA/KKW0676 connect PC-4445 on January 13, 2010 at 03:48 PM. Session ID: {X8C2-A0IY32NZ-9509ZTOU}",normal,LOW
{H4K7-P0GA91UT-5982OMNN},01/13/2010 15:50:14,DTAA/SPK0818,PC-1938,Connect,"User DTAA/SPK0818 connect PC-1938 on January 13, 2010 at 03:50 PM. Session ID: {H4K7-P0GA91UT-5982OMNN}",normal,LOW
{V2V4-Q7TH87SN-5286VJHK},01/13/2010 15:53:14,DTAA/SPK0818,PC-1938,Disconnect,"User DTAA/SPK0818 disconnect PC-1938 on January 13, 2010 at 03:53 PM. Session ID: {V2V4-Q7TH87SN-5286VJHK}",normal,MEDIUM
{D5C3-Q2KQ99CW-8129ZCOJ},01/13/2010 15:57:29,DTAA/MJM0469,PC-1592,Disconnect,"User DTAA/MJM0469 disconnect PC-1592 on January 13, 2010 at 03:57 PM. Session ID: {D5C3-Q2KQ99CW-8129ZCOJ}",normal,MEDIUM
{W9D1-N5IL74SC-7698KOMG},01/13/2010 15:59:19,DTAA/HNF0812,PC-4760,Disconnect,"User DTAA/HNF0812 disconnect PC-4760 on January 13, 2010 at 03:59 PM. Session ID: {W9D1-N5IL74SC-7698KOMG}",normal,MEDIUM
{P2D0-Y6TR61KW-2937MUKB},01/13/2010 15:59:30,DTAA/JSB0493,PC-2493,Connect,"User DTAA/JSB0493 connect PC-2493 on January 13, 2010 at 03:59 PM. Session ID: {P2D0-Y6TR61KW-2937MUKB}",normal,LOW
{B2W4-U3WX06AE-1920JJKB},01/13/2010 16:09:52,DTAA/LTM0418,PC-4820,Connect,"User DTAA/LTM0418 connect PC-4820 on January 13, 2010 at 04:09 PM. Session ID: {B2W4-U3WX06AE-1920JJKB}",normal,LOW
{Q1B0-N7RT88LA-2923XBXX},01/13/2010 16:11:55,DTAA/AFN0918,PC-3425,Disconnect,"User DTAA/AFN0918 disconnect PC-3425 on January 13, 2010 at 04:11 PM. Session ID: {Q1B0-N7RT88LA-2923XBXX}",normal,MEDIUM
{K6J5-Q7DD31AV-8092PTBM},01/13/2010 16:13:55,DTAA/IRC0991,PC-1118,Disconnect,"User DTAA/IRC0991 disconnect PC-1118 on January 13, 2010 at 04:13 PM. Session ID: {K6J5-Q7DD31AV-8092PTBM}",normal,MEDIUM
{A1N8-N9FH11WG-4282AXHO},01/13/2010 16:17:35,DTAA/SLC0778,PC-3199,Connect,"User DTAA/SLC0778 connect PC-3199 on January 13, 2010 at 04:17 PM. Session ID: {A1N8-N9FH11WG-4282AXHO}",normal,LOW
{S8Q8-J2XC04DO-8943HRVJ},01/13/2010 16:19:20,DTAA/SJH0588,PC-2512,Disconnect,"User DTAA/SJH0588 disconnect PC-2512 on January 13, 2010 at 04:19 PM. Session ID: {S8Q8-J2XC04DO-8943HRVJ}",normal,MEDIUM
{F8F2-X1BE11TO-4727LDVL},01/13/2010 16:24:45,DTAA/RME0699,PC-2049,Disconnect,"User DTAA/RME0699 disconnect PC-2049 on January 13, 2010 at 04:24 PM. Session ID: {F8F2-X1BE11TO-4727LDVL}",normal,MEDIUM
{I4H4-M7CK89VU-6457VEXW},01/13/2010 16:26:50,DTAA/JMS0793,PC-3179,Disconnect,"User DTAA/JMS0793 disconnect PC-3179 on January 13, 2010 at 04:26 PM. Session ID: {I4H4-M7CK89VU-6457VEXW}",normal,MEDIUM
{W1I9-C0VV19QO-1100TGKA},01/13/2010 16:27:49,DTAA/YCB0005,PC-3392,Disconnect,"User DTAA/YCB0005 disconnect PC-3392 on January 13, 2010 at 04:27 PM. Session ID: {W1I9-C0VV19QO-1100TGKA}",normal,MEDIUM
{J1Y8-Z7BO16IM-2429GTWU},01/13/2010 16:28:15,DTAA/SLC0778,PC-3199,Disconnect,"User DTAA/SLC0778 disconnect PC-3199 on January 13, 2010 at 04:28 PM. Session ID: {J1Y8-Z7BO16IM-2429GTWU}",normal,MEDIUM
{V0S7-Y0IK40TD-6222JUWB},01/13/2010 16:30:26,DTAA/XQW0354,PC-4067,Connect,"User DTAA/XQW0354 connect PC-4067 on January 13, 2010 at 04:30 PM. Session ID: {V0S7-Y0IK40TD-6222JUWB}",normal,LOW
{F9J9-G1JT60RO-3491OOUE},01/13/2010 16:30:46,DTAA/CVW0133,PC-0282,Disconnect,"User DTAA/CVW0133 disconnect PC-0282 on January 13, 2010 at 04:30 PM. Session ID: {F9J9-G1JT60RO-3491OOUE}",normal,MEDIUM
{Q9I4-Z8JN05NR-0728BMLZ},01/13/2010 16:32:10,DTAA/AFH0331,PC-0850,Disconnect,"User DTAA/AFH0331 disconnect PC-0850 on January 13, 2010 at 04:32 PM. Session ID: {Q9I4-Z8JN05NR-0728BMLZ}",normal,MEDIUM
{V7N3-Y0CH06AQ-1275UVYE},01/13/2010 16:32:28,DTAA/MIC0914,PC-3326,Connect,"User DTAA/MIC0914 connect PC-3326 on January 13, 2010 at 04:32 PM. Session ID: {V7N3-Y0CH06AQ-1275UVYE}",normal,LOW
{O7X2-Z0DU19BP-1987WTKA},01/13/2010 16:37:24,DTAA/HCG0731,PC-4643,Disconnect,"User DTAA/HCG0731 disconnect PC-4643 on January 13, 2010 at 04:37 PM. Session ID: {O7X2-Z0DU19BP-1987WTKA}",normal,MEDIUM
{R7L7-M4RT86KO-2158AFFO},01/13/2010 16:41:59,DTAA/CJW0317,PC-1900,Connect,"User DTAA/CJW0317 connect PC-1900 on January 13, 2010 at 04:41 PM. Session ID: {R7L7-M4RT86KO-2158AFFO}",normal,LOW
{M9U2-J2EK30BV-7703GZXY},01/13/2010 16:44:54,DTAA/RBC0879,PC-1261,Disconnect,"User DTAA/RBC0879 disconnect PC-1261 on January 13, 2010 at 04:44 PM. Session ID: {M9U2-J2EK30BV-7703GZXY}",normal,MEDIUM
{S0P8-L0YG00PN-2028AZKO},01/13/2010 16:45:37,DTAA/NHL0521,PC-2511,Disconnect,"User DTAA/NHL0521 disconnect PC-2511 on January 13, 2010 at 04:45 PM. Session ID: {S0P8-L0YG00PN-2028AZKO}",normal,MEDIUM
{B4Y5-B4WC40SB-0426ZZEW},01/13/2010 16:45:42,DTAA/CGM0343,PC-3039,Connect,"User DTAA/CGM0343 connect PC-3039 on January 13, 2010 at 04:45 PM. Session ID: {B4Y5-B4WC40SB-0426ZZEW}",normal,LOW
{E3U5-H6MB22JX-6800MNYR},01/13/2010 16:49:00,DTAA/HDR0261,PC-2506,Connect,"User DTAA/HDR0261 connect PC-2506 on January 13, 2010 at 04:49 PM. Session ID: {E3U5-H6MB22JX-6800MNYR}",normal,LOW
{W2L0-T1EF73YL-0286BJGP},01/13/2010 16:50:43,DTAA/ARK0026,PC-2707,Disconnect,"User DTAA/ARK0026 disconnect PC-2707 on January 13, 2010 at 04:50 PM. Session ID: {W2L0-T1EF73YL-0286BJGP}",normal,MEDIUM
{O7Q2-C6WU04ZN-8395TVTW},01/13/2010 16:52:10,DTAA/XQW0354,PC-4067,Disconnect,"User DTAA/XQW0354 disconnect PC-4067 on January 13, 2010 at 04:52 PM. Session ID: {O7Q2-C6WU04ZN-8395TVTW}",normal,MEDIUM
{G1O4-X0TA05LU-2330UOHE},01/13/2010 16:55:19,DTAA/MMH0612,PC-2886,Connect,"User DTAA/MMH0612 connect PC-2886 on January 13, 2010 at 04:55 PM. Session ID: {G1O4-X0TA05LU-2330UOHE}",normal,LOW
{G1P0-W9YX48XJ-4894YXZR},01/13/2010 16:59:06,DTAA/LCK0666,PC-3245,Disconnect,"User DTAA/LCK0666 disconnect PC-3245 on January 13, 2010 at 04:59 PM. Session ID: {G1P0-W9YX48XJ-4894YXZR}",normal,MEDIUM
{H5L8-W2RC46FD-3055EKQS},01/13/2010 16:59:53,DTAA/CJW0317,PC-1900,Disconnect,"User DTAA/CJW0317 disconnect PC-1900 on January 13, 2010 at 04:59 PM. Session ID: {H5L8-W2RC46FD-3055EKQS}",normal,MEDIUM
{X6N1-O4OZ82HT-9359FJYV},01/13/2010 17:01:21,DTAA/MMH0612,PC-2886,Disconnect,"User DTAA/MMH0612 disconnect PC-2886 on January 13, 2010 at 05:01 PM. Session ID: {X6N1-O4OZ82HT-9359FJYV}",normal,MEDIUM
{K9B8-Z1DK21SV-3351QKCT},01/13/2010 17:10:10,DTAA/EDH0146,PC-3973,Disconnect,"User DTAA/EDH0146 disconnect PC-3973 on January 13, 2010 at 05:10 PM. Session ID: {K9B8-Z1DK21SV-3351QKCT}",normal,MEDIUM
{S9M2-I3UL15MS-4079KBKW},01/13/2010 17:13:01,DTAA/OYR0801,PC-0088,Connect,"User DTAA/OYR0801 connect PC-0088 on January 13, 2010 at 05:13 PM. Session ID: {S9M2-I3UL15MS-4079KBKW}",normal,LOW
{A1Y4-D5CK93QK-8245XWAI},01/13/2010 17:22:01,DTAA/MMF0289,PC-1734,Connect,"User DTAA/MMF0289 connect PC-1734 on January 13, 2010 at 05:22 PM. Session ID: {A1Y4-D5CK93QK-8245XWAI}",normal,LOW
{F0D8-L1BX31DM-5456JUZL},01/13/2010 17:25:47,DTAA/MMF0289,PC-1734,Disconnect,"User DTAA/MMF0289 disconnect PC-1734 on January 13, 2010 at 05:25 PM. Session ID: {F0D8-L1BX31DM-5456JUZL}",normal,MEDIUM
{C1V2-A2KP52GN-8495FSFM},01/13/2010 17:33:18,DTAA/KSB0673,PC-0847,Connect,"User DTAA/KSB0673 connect PC-0847 on January 13, 2010 at 05:33 PM. Session ID: {C1V2-A2KP52GN-8495FSFM}",normal,LOW
{V5Z6-I7NY62OS-5406VEMK},01/13/2010 17:37:43,DTAA/HDR0261,PC-2506,Disconnect,"User DTAA/HDR0261 disconnect PC-2506 on January 13, 2010 at 05:37 PM. Session ID: {V5Z6-I7NY62OS-5406VEMK}",normal,MEDIUM
{W9R1-Z3HB42MP-0014RKZW},01/13/2010 17:43:06,DTAA/KSB0673,PC-0847,Disconnect,"User DTAA/KSB0673 disconnect PC-0847 on January 13, 2010 at 05:43 PM. Session ID: {W9R1-Z3HB42MP-0014RKZW}",normal,MEDIUM
{E5R4-K2VG58HX-7609PCLR},01/13/2010 17:50:33,DTAA/ABB0272,PC-0726,Disconnect,"User DTAA/ABB0272 disconnect PC-0726 on January 13, 2010 at 05:50 PM. Session ID: {E5R4-K2VG58HX-7609PCLR}",normal,MEDIUM
{Y7L4-H2JA82HB-4797HUAP},01/13/2010 17:52:05,DTAA/DBF0903,PC-2783,Disconnect,"User DTAA/DBF0903 disconnect PC-2783 on January 13, 2010 at 05:52 PM. Session ID: {Y7L4-H2JA82HB-4797HUAP}",normal,MEDIUM
{O2G1-G3MP08VP-3171QAHR},01/13/2010 17:58:31,DTAA/HBL0517,PC-1343,Disconnect,"User DTAA/HBL0517 disconnect PC-1343 on January 13, 2010 at 05:58 PM. Session ID: {O2G1-G3MP08VP-3171QAHR}",normal,MEDIUM
{Z3V6-L0MV99PI-3765FLYR},01/13/2010 18:02:20,DTAA/KKW0676,PC-4445,Disconnect,"User DTAA/KKW0676 disconnect PC-4445 on January 13, 2010 at 06:02 PM. Session ID: {Z3V6-L0MV99PI-3765FLYR}",normal,MEDIUM
{E0E2-T5NT34UU-5681NXWY},01/13/2010 18:03:15,DTAA/CCG0876,PC-3910,Connect,"User DTAA/CCG0876 connect PC-3910 on January 13, 2010 at 06:03 PM. Session ID: {E0E2-T5NT34UU-5681NXWY}",normal,LOW
{X9I9-J5SV15JX-8308HWLZ},01/13/2010 18:05:45,DTAA/CCG0876,PC-3910,Disconnect,"User DTAA/CCG0876 disconnect PC-3910 on January 13, 2010 at 06:05 PM. Session ID: {X9I9-J5SV15JX-8308HWLZ}",normal,MEDIUM
{M5S1-L0AG26QF-9136LKNE},01/13/2010 18:22:26,DTAA/JSB0493,PC-2493,Disconnect,"User DTAA/JSB0493 disconnect PC-2493 on January 13, 2010 at 06:22 PM. Session ID: {M5S1-L0AG26QF-9136LKNE}",normal,MEDIUM
{J9G1-B6UV81IC-4307RGFK},01/13/2010 18:27:08,DTAA/FDP0500,PC-4873,Disconnect,"User DTAA/FDP0500 disconnect PC-4873 on January 13, 2010 at 06:27 PM. Session ID: {J9G1-B6UV81IC-4307RGFK}",normal,MEDIUM
{D2Y5-P9WA23MH-4126FHRZ},01/13/2010 18:46:46,DTAA/OYR0801,PC-0088,Disconnect,"User DTAA/OYR0801 disconnect PC-0088 on January 13, 2010 at 06:46 PM. Session ID: {D2Y5-P9WA23MH-4126FHRZ}",normal,MEDIUM
{Y0T3-C9NB75FQ-6964QJFS},01/13/2010 18:50:10,DTAA/AIB0797,PC-4147,Disconnect,"User DTAA/AIB0797 disconnect PC-4147 on January 13, 2010 at 06:50 PM. Session ID: {Y0T3-C9NB75FQ-6964QJFS}",normal,MEDIUM
{I4B5-F7GG52ZF-1270EDDD},01/13/2010 19:19:31,DTAA/HIB0604,PC-4209,Disconnect,"User DTAA/HIB0604 disconnect PC-4209 on January 13, 2010 at 07:19 PM. Session ID: {I4B5-F7GG52ZF-1270EDDD}",normal,MEDIUM
{C4O4-E7FM60NW-6557VRHW},01/13/2010 19:39:07,DTAA/AJB0016,PC-1116,Connect,"User DTAA/AJB0016 connect PC-1116 on January 13, 2010 at 07:39 PM. Session ID: {C4O4-E7FM60NW-6557VRHW}",normal,LOW
{F3Z0-A2BG01YR-9353SKAZ},01/13/2010 19:48:48,DTAA/AJB0016,PC-1116,Disconnect,"User DTAA/AJB0016 disconnect PC-1116 on January 13, 2010 at 07:48 PM. Session ID: {F3Z0-A2BG01YR-9353SKAZ}",normal,MEDIUM
{I9U8-V1II93JU-0245UWHI},01/14/2010 00:01:35,DTAA/COS0121,PC-0462,Connect,"User DTAA/COS0121 connect PC-0462 on January 14, 2010 at 12:01 AM. Session ID: {I9U8-V1II93JU-0245UWHI}",normal,LOW
{E4I1-H3DF69HG-7291OURX},01/14/2010 00:01:55,DTAA/COS0121,PC-0462,Disconnect,"User DTAA/COS0121 disconnect PC-0462 on January 14, 2010 at 12:01 AM. Session ID: {E4I1-H3DF69HG-7291OURX}",normal,MEDIUM
{I1J9-H6TM07UW-5469IZCL},01/14/2010 00:37:52,DTAA/OYR0801,PC-0088,Connect,"User DTAA/OYR0801 connect PC-0088 on January 14, 2010 at 12:37 AM. Session ID: {I1J9-H6TM07UW-5469IZCL}",normal,LOW
{M8Y9-N5PM24EJ-1576SSFB},01/14/2010 00:57:04,DTAA/OYR0801,PC-0088,Disconnect,"User DTAA/OYR0801 disconnect PC-0088 on January 14, 2010 at 12:57 AM. Session ID: {M8Y9-N5PM24EJ-1576SSFB}",normal,MEDIUM
{I8T8-P8OX85LY-8787MLRX},01/14/2010 01:53:55,DTAA/JCS0873,PC-1560,Connect,"User DTAA/JCS0873 connect PC-1560 on January 14, 2010 at 01:53 AM. Session ID: {I8T8-P8OX85LY-8787MLRX}",normal,LOW
{A7L6-Z3SB69OX-3522EEVC},01/14/2010 02:12:03,DTAA/JCS0873,PC-1560,Disconnect,"User DTAA/JCS0873 disconnect PC-1560 on January 14, 2010 at 02:12 AM. Session ID: {A7L6-Z3SB69OX-3522EEVC}",normal,MEDIUM
{W2S9-U8OE42GF-7925SZFU},01/14/2010 06:26:58,DTAA/CHA0174,PC-2751,Connect,"User DTAA/CHA0174 connect PC-2751 on January 14, 2010 at 06:26 AM. Session ID: {W2S9-U8OE42GF-7925SZFU}",normal,LOW
{O9O6-G7GF55EY-4202WODX},01/14/2010 06:33:35,DTAA/CHA0174,PC-2751,Disconnect,"User DTAA/CHA0174 disconnect PC-2751 on January 14, 2010 at 06:33 AM. Session ID: {O9O6-G7GF55EY-4202WODX}",normal,MEDIUM
